name,gaugeID,dates_as_datenum,precipitation,temperature,potential_evapotranspiration,streamflow
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-22,0,26.455,5.76343391871676,0.688170215929335
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-23,0,27.18,5.73483141404949,0.66922975127073
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-24,1.3,27.585,5.34810501181642,0.713424168807476
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-25,24.8,25.925,3.79389526227271,0.822857964612752
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-26,1.24,24.06,4.36826689011073,0.843902925344536
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-27,1.13,23.115,4.46265513257709,0.782872539222363
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-28,0,23.79,5.03606333093434,0.740782617758795
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-29,0,24.01,5.00084593260459,0.707110680587941
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-30,0,24.38,4.65614166053016,0.688170215929335
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-07-31,0,22.075,5.25191584969745,0.667125255197551
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-01,0,23.475,5.47150896075251,0.639766806246232
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-02,0,24.495,5.59526745911779,0.618721845514448
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-03,0,25.825,5.24218797475844,0.606094869075378
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-04,0,25.865,5.08949086470028,0.599781380855843
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-05,7.87,26.155,4.29471432636229,0.593467892636307
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-06,0,26.64,5.2187320599166,0.66922975127073
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-07,0,26.99,5.08441043121084,0.667125255197551
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-08,4.52,27.07,4.4756075915431,0.627139829807162
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-09,7.86,26.655,3.38005710763101,0.614512853368091
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-10,32.68,24.505,3.15064750420397,1.02909857978423
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-11,0,23.135,4.21995559492908,1.11748741485773
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-12,0,22.63,4.82238579222289,0.854425405710428
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-13,0,21.705,4.77096854288487,0.744991609905152
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-14,0,21.92,4.53768093765294,0.702901688441584
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-15,0,21.84,4.79453224030452,0.683961223782978
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-16,0,23.12,4.93756717572321,0.652393782685302
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-17,0,23.98,4.58768615599005,0.643975798392589
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-18,10.31,25.04,3.45325595319681,0.675543239490265
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-19,0,22.47,4.59497510362232,0.705006184514762
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-20,0,20.135,4.5639875220412,0.658707270904838
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-21,0,19.07,4.18588246602884,0.62924432588034
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-22,0,20.37,4.45507317605775,0.61661734944127
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-23,0,22.375,4.67540790152486,0.603990373002199
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-24,0,23.265,4.54371230984425,0.585049908343594
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-25,0,23.41,4.17667071387107,0.57663192405088
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-26,4.41,23.675,2.6237786291625,0.582945412270416
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-27,4.25,25.75,2.9701105487935,0.625035333733983
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-28,0,25.96,3.40574120038889,0.622930837660805
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-29,18.05,24.615,2.91423650383781,0.665020759124373
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-30,30.31,24.34,2.7695086762578,1.11538291878455
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-08-31,0,25.28,3.82610331812035,0.871261374295855
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-01,0,26.135,4.13562889604153,0.738678121685617
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-02,0,25.275,4.00290804584127,0.66922975127073
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-03,0,24.745,3.86270582291557,0.62924432588034
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-04,0,23.73,3.63959729409018,0.603990373002199
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-05,0,23.675,3.87972562703999,0.593467892636307
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-06,0,24.44,3.8655315022287,0.585049908343594
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-07,0,24.365,4.01319631386155,0.56400494761181
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-08,0,24.78,3.92157632205661,0.547168979026383
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-09,5.92,24.435,2.88916429596209,0.538750994733669
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-10,3.16,24.455,2.74661033225771,0.650289286612124
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-11,0,25.295,3.83961728794643,0.643975798392589
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-12,0,26.2,3.96646445386793,0.593467892636307
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-13,0,26.195,3.91726754622717,0.572422931904524
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-14,0,26.52,4.02701124150598,0.547168979026383
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-15,0,26.57,3.99182922476767,0.534542002587312
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-16,0,26.56,3.90340909112682,0.519810530075064
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-17,0,25.5,3.79575435433266,0.51139254578235
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-18,7.41,25.27,3.05591810053257,0.505079057562815
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-19,6.54,20.69,2.96777431026665,0.52401952222142
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-20,0,11.775,2.83123815516319,0.532437506514134
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-21,0,12.165,2.92334678520505,0.507183553635993
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-22,0,14.95,3.09353194984484,0.502974561489636
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-23,0,19.43,3.06068351204657,0.502974561489636
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-24,11.3,18.635,1.72330422876805,0.513497041855528
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-25,23.25,16.13,2.13839728311871,0.610303861221735
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-26,0,13.65,2.75106301560373,0.73446912953926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-27,0,12.135,2.73131720237566,0.633453318026697
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-28,0,13.905,2.82042079336846,0.572422931904524
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-29,0,16.985,2.97026803360018,0.547168979026383
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-09-30,0,18,2.97137859671801,0.532437506514134
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-01,0,18.1,2.91736750490803,0.494556577196923
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-02,0,18.23,2.83296447084939,0.484034096831031
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-03,0,19.655,2.83800633271549,0.481929600757852
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-04,0,20.875,2.73391050921422,0.47140712039196
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-05,10.33,19.33,2.18589564938214,0.473511616465139
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-06,15.32,10.165,1.81882677865936,0.521915026148242
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-07,0,6.75,1.94109847157956,0.536646498660491
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-08,0,8.75,2.0605567936851,0.532437506514134
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-09,0,10.915,2.15056852917484,0.519810530075064
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-10,0.1,13.18,2.19463870348611,0.519810530075064
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-11,3.6,13.41,1.90802084450032,0.519810530075064
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-12,0,14.52,2.19682092450784,0.519810530075064
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-13,0,13.27,2.06787673333396,0.52401952222142
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-14,0,12.815,1.94999901004363,0.519810530075064
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-15,13.88,12.24,1.39280343874636,0.526124018294599
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-16,0,8.11,1.71630679952617,0.553482467245918
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-17,0,8.97,1.73613628932042,0.559795955465453
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-18,0,12.14,1.8385235697611,0.559795955465453
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-19,0,13.6,1.87354853055916,0.557691459392275
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-20,0,11.215,1.67180578038831,0.553482467245918
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-21,0,13.215,1.75564468478156,0.540855490806848
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-22,0,15.155,1.80826919156501,0.530333010440955
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-23,17.26,17.285,1.29090310909992,0.572422931904524
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-24,30.87,18.605,1.07845385925443,0.686065719856157
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-25,23.38,19.605,1.26513242266132,1.95928584412909
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-26,0.51,20.455,1.53390136767677,1.52155066090798
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-27,3.32,21.17,1.31828394090887,1.15115935202858
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-28,3.87,20.85,1.68907772266241,1.22902570673618
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-29,0,20.325,1.63585711237846,0.974381681881597
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-30,0,18.775,1.40139420972663,0.841798429271358
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-10-31,0,16.55,1.45561719808942,0.763932074563757
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-01,11.08,14.79,1.33822407220311,0.74709610597833
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-02,0,6.92,1.15751537696717,0.774454554929649
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-03,0,2.225,0.893946395177658,0.74709610597833
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-04,0,-2.9,0.79958878759274,0.69448370414887
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-05,0,-2.5,0.819150334619989,0.662916263051194
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-06,0,1.845,0.953549381519034,0.646080294465767
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-07,0,5.04,1.03110267160756,0.637662310173054
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-08,0,3.64,0.94289510926562,0.631348821953518
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-09,0,-0.545,0.818036186377502,0.618721845514448
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-10,0,1.625,0.886295804068013,0.610303861221735
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-11,0,2.895,0.899289370198791,0.606094869075378
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-12,0,3.31,0.90233292427061,0.601885876929021
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-13,0,4.295,0.909998197405017,0.597676884782664
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-14,0,8.345,1.0074721761844,0.593467892636307
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-15,0,10.785,1.06845141193451,0.591363396563129
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-16,0,14.51,1.18747188332375,0.591363396563129
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-17,0,15.215,1.20246443420449,0.591363396563129
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-18,0,16.465,1.21981617449493,0.591363396563129
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-19,0.11,17.41,1.10262926578107,0.591363396563129
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-20,27.19,17.87,0.884693971101355,0.64187130231941
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-21,5.24,14.25,0.94846742430327,0.894410831100818
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-22,11.37,10.72,0.727135640487999,0.942814240783921
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-23,0,6.69,0.815339400809931,0.951232225076635
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-24,0,2.34,0.713491702227013,0.871261374295855
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-25,0,0.56,0.658188409113484,0.79970850780779
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-26,0,0.935,0.651704210998528,0.78708153136872
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-27,0,4.69,0.722704085463727,0.770245562783293
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-28,0,10.1,0.873249252722093,0.774454554929649
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-29,0,13.82,0.976583977566905,0.772350058856471
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-11-30,31.68,15.76,0.954294210375051,1.04593454836966
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-01,95.55,12.435,0.848632350920518,19.3192739517777
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-02,55.45,10.835,0.794493123713687,35.1450844220792
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-03,53.65,9.11,0.751719287520242,53.6646498660491
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-04,0,-0.94,0.548337118039317,16.5834290566458
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-05,0,-0.585,0.558244241192679,5.02974561489636
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-06,0,4.15,0.635644527037825,3.43032859928078
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-07,0,7.73,0.702312075666524,2.63062009147299
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-08,0,10.7,0.812059379997615,2.16763095537375
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-09,33.92,13.275,0.792259015095644,2.71479993440013
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-10,16.62,6.385,0.657937132968925,6.50289286612124
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-11,0,6.365,0.661570933926559,4.50362159660177
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-12,0,11.02,0.787303802792938,3.17778907049938
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-13,32.7,14.425,0.794389767470987,3.21987899196294
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-14,14.59,11.02,0.771064208233955,5.57691459392275
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-15,0,1.43,0.529408500369744,4.18794718562501
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-16,0,1.385,0.526688497847691,3.07256426684046
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-17,0,4.47,0.574100243859589,2.48330536635051
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-18,0,3.33,0.569335335875645,2.08345111244661
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-19,0,0.0650000000000004,0.523579502061929,1.80776212686024
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-20,0,3.04,0.599163350414111,1.62256647242054
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-21,5.35,7.15,0.648928857053488,1.49419221195666
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-22,4.23,8.84,0.657574858806923,1.41632585724906
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-23,15.46,12.93,0.79889079167764,1.44789329834674
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-24,10.36,7.89,0.677721662886087,1.78671716612846
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-25,0,2.625,0.585827142477884,1.8414340640311
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-26,0,4.725,0.599856354616968,1.64782042529868
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-27,0,7.045,0.699362416384518,1.50681918839573
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-28,8.63,7.54,0.679897964377864,1.45210229049309
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-29,3,5.725,0.628496177273174,1.47735624337123
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-30,0,3.73,0.606333599246868,1.43105732976131
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1991-12-31,0,4.1,0.648307324836014,1.34898198290735
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-01,0,4.855,0.6543304323676,1.285847100712
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-02,4.46,5.91,0.679003988133356,1.24375717924843
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-03,9.62,7.35,0.638536329113896,1.35739996720006
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-04,0,5.125,0.624473589199643,1.38054942400503
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-05,0,4.58,0.615673639050783,1.32162353395603
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-06,0,3.675,0.67051791994336,1.27111562819975
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-07,0,4.73,0.676614247433174,1.22271221851665
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-08,1.97,5.37,0.715009511570427,1.20377175385804
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-09,11.41,8.27,0.749722518614323,1.29216058893153
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-10,0,3.39,0.690359338872122,1.27742911641929
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-11,0,-1.29,0.589816542634055,1.2079807460044
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-12,14.81,1.86,0.640140001840209,1.18062229705308
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-13,9.44,7.205,0.746777572474159,1.27953361249246
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-14,18.65,4.12,0.709118609002734,2.08134661637343
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-15,0,-3.775,0.56896441185859,2.90420458098619
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-16,0,-5.695,0.547595228146038,2.16763095537375
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-17,0,-3.8,0.587299689411064,1.85616553654334
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-18,0,-0.02,0.651568705223852,1.68149236246954
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-19,0,-3.695,0.60635501714042,1.52155066090798
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-20,0,-0.23,0.712348257634127,1.39107190437092
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-21,0,3.64,0.818097933164678,1.31741454180968
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-22,0,4.965,0.860151108129159,1.26901113212657
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-23,9.39,7.615,0.860530955731479,1.28163810856564
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-24,0,2.59,0.816548680104563,1.285847100712
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-25,0,3.49,0.884742257175009,1.20587624993122
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-26,0,5.205,0.937836535831605,1.13221888736998
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-27,0,5.52,0.972339644216963,1.07750198946734
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-28,0,6.775,1.02586399447592,1.05014354051602
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-29,0,7.925,1.09970434353904,1.03330757193059
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-30,0,7.015,1.09212746845134,1.00805361905245
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-01-31,0,7.735,1.12892324613976,0.97017268973524
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-01,0,5.76,1.08237860831181,0.965963697588883
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-02,0,4.2,1.05516255048829,0.947023232930278
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-03,0,7.455,1.16442853338615,0.928082768271672
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-04,0,9.375,1.25919247454824,0.911246799686245
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-05,0,9.01,1.27264137832728,0.902828815393531
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-06,0,4.255,1.08912042920298,0.883888350734926
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-07,0,3.52,1.11124884894049,0.850216413564072
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-08,0,0.315,0.957865769227132,0.831275948905466
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-09,0,-2.535,0.90510436051199,0.810230988173682
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-10,0,0.905,1.08813536868112,0.791290523515077
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-11,0,5.19,1.27087050158204,0.782872539222363
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-12,1.12,9.56,1.3038359054033,0.780768043149185
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-13,3.09,9.97,1.10351930980008,0.780768043149185
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-14,5.46,10.575,1.09420152804308,0.793395019588255
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-15,13.19,13.2,1.32498814677519,0.909142303613067
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-16,0,8.875,1.57114707372653,0.959650209369348
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-17,21.54,7.64,1.24900135079853,0.955441217222991
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-18,10.27,11.25,1.29513406748044,1.25217516354115
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-19,0,9.595,1.66205493336139,1.34898198290735
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-20,0,4.65,1.45610801987794,1.30057857322425
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-21,0,7.37,1.66206988018413,1.21218973815076
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-22,0,8.83,1.75326137538649,1.14484586380905
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-23,28.18,11.735,1.52122330042988,1.6562384095914
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-24,15.7,12.625,1.22999687622966,3.32510379562186
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-25,2.68,10.315,1.481977478673,2.8831596202544
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-26,22.13,5.705,1.21225938544302,3.87227277464825
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-27,0,1.915,1.3254112137525,5.45064482953204
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-28,0,8.13,1.91566259386201,3.59868828513506
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-02-29,0,9,1.98056498196921,2.69375497366835
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-01,0,8.6,1.99769240477846,2.16763095537375
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-02,0,11.295,2.20885832709364,1.84985204832381
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-03,0,13.89,2.39283449793144,1.66886538603047
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-04,0,16.255,2.41144966856473,1.52155066090798
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-05,0,17.18,2.20132897401493,1.39948988866363
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-06,0,16.045,2.07225267947492,1.33845950254146
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-07,0,16.52,2.43495610765381,1.25217516354115
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-08,0,15.065,2.62777475726535,1.16378632846765
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-09,0,16.635,2.66208303820224,1.24586167532161
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-10,70.25,12.05,2.03550004431612,25.8853017000943
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-11,2.89,0.51,1.64762975011037,18.119711190066
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-12,0,0.835,1.75115372237361,5.57691459392275
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-13,0,2.78,1.79189915081098,3.78809293172111
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-14,0,3.785,2.00326548123907,2.82002473805905
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-15,0,5.28,2.12217326193319,2.29390071976445
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-16,0,3.74,2.22461612317236,1.94876336376319
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-17,0,8.5,2.53469170274761,1.71095530749404
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-18,19.31,15.08,1.92507604362117,2.04346568705622
"Buffalo River near Flat Woods, Tennessee, USA",3604000,1992-03-19,15.32,11.775,1.88997096690295,3.85122781391646
